restaurant,section,item,price,description,location,contact,hours,features,combined_text
Paakashala – Kanakapura Road,General,Fruit Mixture,,Fresh seasonal fruits tossed in a light citrus dressing.,"Ground Floor, 67, Kanakapura Rd, next to Vaishnavi Residency, Yelachenahalli, Naidu Layout, Bengaluru, Karnataka 560078",8431432804,09.00 AM - 10.30 PM,[],"Restaurant: Paakashala – Kanakapura Road
Section: General
Item: Fruit Mixture
Price: nan
Description: Fresh seasonal fruits tossed in a light citrus dressing.
Features: 
Location: Ground Floor, 67, Kanakapura Rd, next to Vaishnavi Residency, Yelachenahalli, Naidu Layout, Bengaluru, Karnataka 560078
Contact: 8431432804
Hours: 09.00 AM - 10.30 PM"
Paakashala – Kanakapura Road,General,Gulkand Ice Cream,,Rose petal-infused ice cream with the sweet touch of gulkand.,"Ground Floor, 67, Kanakapura Rd, next to Vaishnavi Residency, Yelachenahalli, Naidu Layout, Bengaluru, Karnataka 560078",8431432804,09.00 AM - 10.30 PM,[],"Restaurant: Paakashala – Kanakapura Road
Section: General
Item: Gulkand Ice Cream
Price: nan
Description: Rose petal-infused ice cream with the sweet touch of gulkand.
Features: 
Location: Ground Floor, 67, Kanakapura Rd, next to Vaishnavi Residency, Yelachenahalli, Naidu Layout, Bengaluru, Karnataka 560078
Contact: 8431432804
Hours: 09.00 AM - 10.30 PM"
Paakashala – Kanakapura Road,General,Gud Bud Icecream,,A unique treat featuring jaggery-infused ice cream with a hint of cardamom.,"Ground Floor, 67, Kanakapura Rd, next to Vaishnavi Residency, Yelachenahalli, Naidu Layout, Bengaluru, Karnataka 560078",8431432804,09.00 AM - 10.30 PM,[],"Restaurant: Paakashala – Kanakapura Road
Section: General
Item: Gud Bud Icecream
Price: nan
Description: A unique treat featuring jaggery-infused ice cream with a hint of cardamom.
Features: 
Location: Ground Floor, 67, Kanakapura Rd, next to Vaishnavi Residency, Yelachenahalli, Naidu Layout, Bengaluru, Karnataka 560078
Contact: 8431432804
Hours: 09.00 AM - 10.30 PM"
Paakashala – Kanakapura Road,General,Fruit Salad Plain,,A refreshing medley of seasonal fruits for a light and healthy option.,"Ground Floor, 67, Kanakapura Rd, next to Vaishnavi Residency, Yelachenahalli, Naidu Layout, Bengaluru, Karnataka 560078",8431432804,09.00 AM - 10.30 PM,[],"Restaurant: Paakashala – Kanakapura Road
Section: General
Item: Fruit Salad Plain
Price: nan
Description: A refreshing medley of seasonal fruits for a light and healthy option.
Features: 
Location: Ground Floor, 67, Kanakapura Rd, next to Vaishnavi Residency, Yelachenahalli, Naidu Layout, Bengaluru, Karnataka 560078
Contact: 8431432804
Hours: 09.00 AM - 10.30 PM"
Paakashala – Kanakapura Road,General,Banana Split Ice Cream,,"A classic dessert with bananas, ice cream, and indulgent toppings.","Ground Floor, 67, Kanakapura Rd, next to Vaishnavi Residency, Yelachenahalli, Naidu Layout, Bengaluru, Karnataka 560078",8431432804,09.00 AM - 10.30 PM,[],"Restaurant: Paakashala – Kanakapura Road
Section: General
Item: Banana Split Ice Cream
Price: nan
Description: A classic dessert with bananas, ice cream, and indulgent toppings.
Features: 
Location: Ground Floor, 67, Kanakapura Rd, next to Vaishnavi Residency, Yelachenahalli, Naidu Layout, Bengaluru, Karnataka 560078
Contact: 8431432804
Hours: 09.00 AM - 10.30 PM"
Paakashala – Kanakapura Road,General,Falooda,,"A rich and creamy dessert drink with layers of falooda noodles, basil seeds, and ice cream. Snacks & Thindi","Ground Floor, 67, Kanakapura Rd, next to Vaishnavi Residency, Yelachenahalli, Naidu Layout, Bengaluru, Karnataka 560078",8431432804,09.00 AM - 10.30 PM,[],"Restaurant: Paakashala – Kanakapura Road
Section: General
Item: Falooda
Price: nan
Description: A rich and creamy dessert drink with layers of falooda noodles, basil seeds, and ice cream. Snacks & Thindi
Features: 
Location: Ground Floor, 67, Kanakapura Rd, next to Vaishnavi Residency, Yelachenahalli, Naidu Layout, Bengaluru, Karnataka 560078
Contact: 8431432804
Hours: 09.00 AM - 10.30 PM"
Punjab Grill,Main Plates,Dal Tadka,₹525,"Mixed trio of toor, moong, and masoor dal with onion & garlic tadka.","UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),['vegetarian'],"Restaurant: Punjab Grill
Section: Main Plates
Item: Dal Tadka
Price: ₹525
Description: Mixed trio of toor, moong, and masoor dal with onion & garlic tadka.
Features: vegetarian
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Main Plates,Dal Punjab Grill,₹595,Punjab Grill's signature silky and buttery slow cooked black lentils.,"UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),['vegetarian'],"Restaurant: Punjab Grill
Section: Main Plates
Item: Dal Punjab Grill
Price: ₹595
Description: Punjab Grill's signature silky and buttery slow cooked black lentils.
Features: vegetarian
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Main Plates,Punjab Grill Paneer1965,₹595,"Cottage cheese cooked in rich, buttery, and rustic tomato gravy.","UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),['vegetarian'],"Restaurant: Punjab Grill
Section: Main Plates
Item: Punjab Grill Paneer1965
Price: ₹595
Description: Cottage cheese cooked in rich, buttery, and rustic tomato gravy.
Features: vegetarian
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Main Plates,Palak Chironji & Mushroom Tadka,₹595,Spinach and corn curry with chirongi and mushroom tadka on top.,"UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),['vegetarian'],"Restaurant: Punjab Grill
Section: Main Plates
Item: Palak Chironji & Mushroom Tadka
Price: ₹595
Description: Spinach and corn curry with chirongi and mushroom tadka on top.
Features: vegetarian
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Main Plates,Kadhai Paneer,₹595,Cottage cheese in spicy onion & capsicum gravy with coriander seeds.,"UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),"['spicy', 'vegetarian']","Restaurant: Punjab Grill
Section: Main Plates
Item: Kadhai Paneer
Price: ₹595
Description: Cottage cheese in spicy onion & capsicum gravy with coriander seeds.
Features: spicy, vegetarian
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Main Plates,Paneer Lababdar,₹595,Cottage cheese cooked in cheesy & creamy onion tomato gravy.,"UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),['vegetarian'],"Restaurant: Punjab Grill
Section: Main Plates
Item: Paneer Lababdar
Price: ₹595
Description: Cottage cheese cooked in cheesy & creamy onion tomato gravy.
Features: vegetarian
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Main Plates,Paneer Makhani,₹595,Punjab Grill's signature cottage cheese cooked in silky & creamy makhani gravy.,"UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),['vegetarian'],"Restaurant: Punjab Grill
Section: Main Plates
Item: Paneer Makhani
Price: ₹595
Description: Punjab Grill's signature cottage cheese cooked in silky & creamy makhani gravy.
Features: vegetarian
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Main Plates,Palak Paneer,₹595,Rustic spinach and cottage cheese curry tossed in garlic and onion tomato gravy.,"UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),['vegetarian'],"Restaurant: Punjab Grill
Section: Main Plates
Item: Palak Paneer
Price: ₹595
Description: Rustic spinach and cottage cheese curry tossed in garlic and onion tomato gravy.
Features: vegetarian
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Main Plates,Kesar Malai Kofta,₹595,Soft nuts stuffed cottage cheese koftas in rich cashew and yoghurt gravy.,"UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),[],"Restaurant: Punjab Grill
Section: Main Plates
Item: Kesar Malai Kofta
Price: ₹595
Description: Soft nuts stuffed cottage cheese koftas in rich cashew and yoghurt gravy.
Features: 
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Main Plates,Soya Do Pyaza,₹595,Succulent soya boti and shallots in thick & robust whole spice and onion gravy.,"UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),[],"Restaurant: Punjab Grill
Section: Main Plates
Item: Soya Do Pyaza
Price: ₹595
Description: Succulent soya boti and shallots in thick & robust whole spice and onion gravy.
Features: 
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Main Plates,Subziyaan De Millniyan,₹595,Seasonal vegetables sautéed to perfection and oozing of flavours,"UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),['vegetarian'],"Restaurant: Punjab Grill
Section: Main Plates
Item: Subziyaan De Millniyan
Price: ₹595
Description: Seasonal vegetables sautéed to perfection and oozing of flavours
Features: vegetarian
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Main Plates,"Kasundi, Mirch Te Adrakh De Aloo",₹595,"Baby potatoes tossed in kasundi, green chili and ginger juliennes.","UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),[],"Restaurant: Punjab Grill
Section: Main Plates
Item: Kasundi, Mirch Te Adrakh De Aloo
Price: ₹595
Description: Baby potatoes tossed in kasundi, green chili and ginger juliennes.
Features: 
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Main Plates,Dhingri Te Pyaz,₹595,Subtly spiced stir fried mushroom with cabbage and spring onions.,"UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),[],"Restaurant: Punjab Grill
Section: Main Plates
Item: Dhingri Te Pyaz
Price: ₹595
Description: Subtly spiced stir fried mushroom with cabbage and spring onions.
Features: 
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Main Plates,Pyaaz Wali Bhindi,₹595,Stir fried medium spiced okra in tomato and onion masala.,"UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),[],"Restaurant: Punjab Grill
Section: Main Plates
Item: Pyaaz Wali Bhindi
Price: ₹595
Description: Stir fried medium spiced okra in tomato and onion masala.
Features: 
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Main Plates,Aloo Gobhi,₹595,Fried potatoes and cauliflower florets tossed in onion and tomato masala.,"UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),[],"Restaurant: Punjab Grill
Section: Main Plates
Item: Aloo Gobhi
Price: ₹595
Description: Fried potatoes and cauliflower florets tossed in onion and tomato masala.
Features: 
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Main Plates,Pindi Chana Masala,₹595,"Chickpeas tossed in onions, tomato gravy along with carom seeds and in-house chana masala.","UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),[],"Restaurant: Punjab Grill
Section: Main Plates
Item: Pindi Chana Masala
Price: ₹595
Description: Chickpeas tossed in onions, tomato gravy along with carom seeds and in-house chana masala.
Features: 
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Main Plates,Malai Chenna Peda,₹595,Chenna sponge dumplings in malai & mustard gravy.,"UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),[],"Restaurant: Punjab Grill
Section: Main Plates
Item: Malai Chenna Peda
Price: ₹595
Description: Chenna sponge dumplings in malai & mustard gravy.
Features: 
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Kulcha De Khahaniya - Ambarsari Kulcha,Classic Aloo Payaz Kulcha,₹375,"The simple flavours of roasted spices make the classic aloo-pyaz kulcha absolutely delightful, perfectly mirroring the Punjabi culture – simple and humble.","UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),[],"Restaurant: Punjab Grill
Section: Kulcha De Khahaniya - Ambarsari Kulcha
Item: Classic Aloo Payaz Kulcha
Price: ₹375
Description: The simple flavours of roasted spices make the classic aloo-pyaz kulcha absolutely delightful, perfectly mirroring the Punjabi culture – simple and humble.
Features: 
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Kulcha De Khahaniya - Ambarsari Kulcha,Banarasi Tamatar Kulcha,₹375,Perfectly encapsulating the flavor and richness of the celebrated 'Banarasi Tamatar Chaat' blended with exquisite bocconcini cheese in the stuffing of the kulcha. A flawless combination of diverse food cultures.,"UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),[],"Restaurant: Punjab Grill
Section: Kulcha De Khahaniya - Ambarsari Kulcha
Item: Banarasi Tamatar Kulcha
Price: ₹375
Description: Perfectly encapsulating the flavor and richness of the celebrated 'Banarasi Tamatar Chaat' blended with exquisite bocconcini cheese in the stuffing of the kulcha. A flawless combination of diverse food cultures.
Features: 
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Kulcha De Khahaniya - Ambarsari Kulcha,Malai Kulcha,₹375,"The profound love for cheese is the inspiration behind this alliance. The limited use of herbs and spices elevates the flavor and creaminess of cheese, utterly invigorating than a regular cheese kulcha.","UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),[],"Restaurant: Punjab Grill
Section: Kulcha De Khahaniya - Ambarsari Kulcha
Item: Malai Kulcha
Price: ₹375
Description: The profound love for cheese is the inspiration behind this alliance. The limited use of herbs and spices elevates the flavor and creaminess of cheese, utterly invigorating than a regular cheese kulcha.
Features: 
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Kulcha De Khahaniya - Ambarsari Kulcha,Mutton Achaari Kulcha,₹395,"Achaar being an essential part of our food, slightly sweet and tangy along with earthy flavours of the achari masala, perfectly blends with soft mutton chunks and the texture of Kulcha","UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),['non-vegetarian'],"Restaurant: Punjab Grill
Section: Kulcha De Khahaniya - Ambarsari Kulcha
Item: Mutton Achaari Kulcha
Price: ₹395
Description: Achaar being an essential part of our food, slightly sweet and tangy along with earthy flavours of the achari masala, perfectly blends with soft mutton chunks and the texture of Kulcha
Features: non-vegetarian
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Kulcha De Khahaniya - Ambarsari Kulcha,Butter Chicken Kulcha,₹395,Bringing two iconic dishes that has been ruling the hearts of food epicures since decades. An unending affair of heavenly butter chicken and traditional kulcha.,"UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),['non-vegetarian'],"Restaurant: Punjab Grill
Section: Kulcha De Khahaniya - Ambarsari Kulcha
Item: Butter Chicken Kulcha
Price: ₹395
Description: Bringing two iconic dishes that has been ruling the hearts of food epicures since decades. An unending affair of heavenly butter chicken and traditional kulcha.
Features: non-vegetarian
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Street Fare & Shorba,Cucumber - Tomato Salad,₹225,"A perfect & refreshing medley of fresh and crunchy cucumbers, tomatoes, carrots, lime, and green chilies.","UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),[],"Restaurant: Punjab Grill
Section: Street Fare & Shorba
Item: Cucumber - Tomato Salad
Price: ₹225
Description: A perfect & refreshing medley of fresh and crunchy cucumbers, tomatoes, carrots, lime, and green chilies.
Features: 
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Street Fare & Shorba,Masala Papad,₹225,"Crisp and light poppadom topped generously with spicy tomato, and onion mix with green coriander to add a splash of freshness.","UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),['spicy'],"Restaurant: Punjab Grill
Section: Street Fare & Shorba
Item: Masala Papad
Price: ₹225
Description: Crisp and light poppadom topped generously with spicy tomato, and onion mix with green coriander to add a splash of freshness.
Features: spicy
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Street Fare & Shorba,Dahi Papdi Chaat,₹395,Potato and sweet curd topped flaky papdi with a smatter of mint and tamarind chutney.,"UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),[],"Restaurant: Punjab Grill
Section: Street Fare & Shorba
Item: Dahi Papdi Chaat
Price: ₹395
Description: Potato and sweet curd topped flaky papdi with a smatter of mint and tamarind chutney.
Features: 
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
